,id,category,sub category,product,price,organic,vegetarian,vegan,gluten free,lactose free,beter leven,unit,weight,calories,ingredients
148,154,Pets,Dogs,Pedigree Markies snack rolletjes,1.79,,,,,,,"500 gPrijs per KG € 3,58",500 Gram,,1. Klepje indrukken. 2. Klepje omhoog trekken.
149,155,Pets,Dogs,AH Kipfiletsnack voor grote honden,2.99,,,,,,,"170 gPrijs per KG € 17,59",170 Gram,,Geproduceerd in: China
150,156,Pets,Dogs,Smuldier Kip compleet,1.69,,,,,,,"400 gPrijs per KG € 4,23",1 Stuks (piece). 400 Gram,,Houdt Smuldier apart van andere voedingsmiddelen en reinig zorgvuldig alles wat in contact is geweest met het product. Niet geschikt voor humane consumptie.
151,157,Pets,Dogs,Smuldier Vers vlees brokjes lam met rijst,2.49,,,,,,,"300 gPrijs per KG € 8,30",300 Gram,,Houdt Smuldier apart van andere voedingsmiddelen en reinig zorgvuldig alles wat in contact is geweest met het product. Niet geschikt voor humane consumptie. Handige sluitsticker.
152,158,Pets,Dogs,AH Smulbotjes mini,0.79,,,,,,,"400 gPrijs per KG € 1,98",400 Gram,,
153,159,Pets,Dogs,AH Paté met rund en hart,0.45,,,,,,,"150 gPrijs per KG € 3,00",150 Gram,,Geproduceerd in: Nederland94060
154,160,Pets,Dogs,Rodi Vlees,1.59,,,,,,,"4 x 100 gPrijs per KG € 3,98",400 Gram,,"Ingrediënten: Rund (100%) (rundvlees (40%), rundermilt, runderlong, runderhart)"
155,161,Pets,Dogs,Vitakraft Beefsticks rund,2.99,,,,,,,"4 stuksPrijs per KG € 62,29",48 Gram,,
156,162,Pets,Dogs,Pets Unlimited Chewy stick with chicken medium,2.99,,,,,,,4 stuks,4 Stuks,,
157,163,Pets,Dogs,Pets Unlimited Tricolor chewy stick with chicken medium,2.29,,,,,,,3 stuks,3 Stuks,,
158,164,Pets,Dogs,AH Kipfiletsnack kleine hond,2.19,,,,,,,"100 gPrijs per KG € 21,90",100 Gram,,Geproduceerd in: China
159,165,Pets,Dogs,Naturo Kip lam en rijst voor de hond,1.75,,,,,,,"400 gPrijs per KG € 4,38",400 Gram,,"Kippenvlees 30%, Lamsvlees 30%, Bruine Rijst 20%, Wortelen 5%, Erwten 5%, Aardappelen 5%,
Mineralen, Zonnebloemolie, Zalmolie, Gedroogde Tomaat, Gedroogde Zeewier, Gedroogde Basilicum"
160,166,Pets,Dogs,Rodi Pens met hart darmflora+,1.89,,,,1.0,,,"400 gPrijs per KG € 4,73",400 Gram,,"Ingrediënten: Rund (97%) (rundvlees, runderpens (26%), rundermilt, runderlong, runderhart (4%)), vitamine- en mineralenmix, gedroogde hele eieren (zonder schaal) (0,5%)"
161,168,Pets,Dogs,Naturo Eend en rijst voor de hond,1.75,,,,,,,"400 gPrijs per KG € 4,38",400 Gram,,"Eend 60%, Bruine Rijst 20%, Wortelen 5%, Erwten 5%, Aardappelen 5%, Mineralen,
Zonnebloemolie, Zalmolie, Gedroogde Tomaat, Gedroogde Zeewier, Gedroogde Basilicum."
162,169,Pets,Dogs,AH Alu pate lam kalkoen,0.45,,,,,,,"150 gPrijs per KG € 3,00",150 Gram,,Geproduceerd in: Nederland96040
163,170,Pets,Dogs,AH Brokken rundvlees,1.55,,,,,,,"1,25 kgPrijs per KG € 1,25",1240 Gram,,Geproduceerd in: NederlandNL13166
164,171,Pets,Dogs,Pets Unlimited Chewy sticks with chicken,2.99,,,,,,,10 stuks,10 Stuks. 100 Gram,,
165,172,Pets,Dogs,AH Mergkoekjes,0.89,,,,,,,"500 gPrijs per KG € 1,78",500 Gram,,Geproduceerd in: Nederland
166,173,Pets,Dogs,AH Honden sticks met rund 88 gram,1.29,,,,,,,8 stuks,88 Gram,,Geproduceerd in: Duitsland
167,174,Pets,Dogs,AH Blik pate rund wild,0.89,,,,,,,"400 gPrijs per KG € 2,23",400 Gram,,Geproduceerd in: Nederland
168,175,Pets,Dogs,Smuldier Vlees compleet,1.69,,,,,,,"400 gPrijs per KG € 4,23",1 Stuks (piece). 400 Gram,,Houdt Smuldier apart van andere voedingsmiddelen en reinig zorgvuldig alles wat in contact is geweest met het product. Niet geschikt voor humane consumptie.
169,176,Pets,Dogs,AH Blik pate rund kip,0.89,,,,,,,"400 gPrijs per KG € 2,23",400 Gram,,Geproduceerd in: Nederland
170,177,Pets,Dogs,AH Alu pate gevogelte wild,0.79,,,,,,,"300 gPrijs per KG € 2,63",300 Gram,,Geproduceerd in: Nederland96040
171,178,Pets,Dogs,Rodi Hondenworst kip en rund,1.69,,,,,,,"400 gPrijs per KG € 4,23",400 Gram,,
172,179,Pets,Dogs,AH Paté met rund en kip,0.45,,,,,,,"150 gPrijs per KG € 3,00",150 Gram,,Geproduceerd in: Nederland96040
173,180,Pets,Dogs,Pedigree Senior hondenbrokken  kip,8.69,,,,,,,"2,5 kgPrijs per KG € 3,48",2.5 Kilogram,,
174,181,Pets,Dogs,AH Alu pate gevogelte/lam,0.79,,,,,,,"300 gPrijs per KG € 2,63",300 Gram,,Geproduceerd in: Nederland96040
175,182,Pets,Dogs,Perfect fit Hondenvoer droog kip 1+ jaar,6.39,,,,,,,"1,4 kgPrijs per KG € 4,56",1.4 Kilogram,,
176,183,Pets,Dogs,AH Snack strips,0.79,,,,,,,20 stuks,200 Gram,,Geproduceerd in: Duitsland
177,184,Pets,Dogs,Perfect fit Senior hondenbrokken kleine hond - kip,6.79,,,,,,,"1,4 kgPrijs per KG € 4,85",1.4 Kilogram,,
178,185,Pets,Dogs,AH Alu pate rund/lever,0.79,,,,,,,"300 gPrijs per KG € 2,63",300 Gram,,Geproduceerd in: Nederland96040
179,186,Household,Toilet paper,Edet vochtig toiletpapier pakket,4.94,,,,,,,per pakket,,,
180,187,Household,Toilet paper,Page Toiletpapier kussenzacht design,2.65,,,,,,,4 stuks,4 Stuks (piece),,
181,188,Household,Toilet paper,Edet vochtig toiletpapier pakket,7.18,,,,,,,per pakket,,,
182,189,Household,Toilet paper,Edet Vochtig toiletpapier kamille,2.75,,,,,,,42 stuks,42 Stuks (piece),,Produced in Belgium
183,190,Household,Toilet paper,Page Compleet schoon toiletpapier,7.49,,,,,,,12 stuks,12 Stuks (piece),,
184,191,Household,Toilet paper,Page Kussenzacht toiletpapier,14.99,,,,,,,24 rollen,24 Stuks (piece),,
185,192,Household,Toilet paper,Edet Vochtig toiletpapier rich almond,2.75,,,,,,,42 stuks,42 Stuks (piece),,Produced in Belgium
186,193,Household,Toilet paper,Page Kussenzacht toiletpapier,3.75,,,,,,,6 stuks,6 Stuks (piece),,
187,194,Household,Toilet paper,Edet Vochtig toiletpapier pure,2.69,,,,,,,40 stuks,40 Stuks (piece),,Produced in Germany
188,195,Household,Toilet paper,Page Sensitive vochtig toiletpapier maxi-pack,2.69,,,,,,,74 stuks,1 Stuks (piece),,
189,196,Household,Toilet paper,Edet Ultra soft 4-laags toiletpapier,5.29,,,,,,,6 rollen,6 Stuks (piece),,Produced in Belgium
190,197,Household,Toilet paper,Nalys Velours toiletpapier,5.39,,,,,,,6 rollen,6 Stuks (piece),,
191,198,Household,Toilet paper,Page Shea butter vochtig toiletpapier,2.19,,,,,,,38 stuks,1 Stuks (piece),,
192,199,Household,Toilet paper,Page Kussenzacht toiletpapier,7.49,,,,,,,12 stuks,12 Stuks (piece),,
193,200,Household,Toilet paper,Page Vochtig compleet schoon voordeel,2.99,,,,,,,74 stuks,1 Stuks (piece),,
194,201,Household,Toilet paper,Edet Vochtig toiletpapier hygine & mild,2.69,,,,,,,40 stuks,40 Stuks (piece),,Produced in Germany
195,202,Household,Toilet paper,AH Toiletpapier zacht & sterk 3-laags lang,2.59,,,,,,,4 rollen,4 Aantal,,Waarschuwing: verpakking buiten het bereik van kinderen houden in verband met mogelijk verstikkingsgevaar.
196,204,Household,Toilet paper,Nalys Excellence 5-laags maxi-vel toiletpapier,5.69,,,,,,,6 rollen,6 Stuks (piece),,
197,205,Household,Toilet paper,AH Toiletpapier extra zacht & sterk 4-laags,3.19,,,,,,,4 rollen,4 Aantal,,Waarschuwing: verpakking buiten het bereik van kinderen houden in verband met mogelijk verstikkingsgevaar.
198,207,Household,Toilet paper,Popla Megarol toiletpapier,3.39,,,,,,,4 rollen,4 Stuks (piece),,
199,208,Household,Toilet paper,Page Schoon routine pakket,8.53,,,,,,,per pakket,,,
200,209,Household,Toilet paper,AH Toiletpapier 2-laags extra lang,1.75,,,,,,,4 stuks,4 Aantal,,Waarschuwing: verpakking buiten het bereik van kinderen houden in verband met mogelijk verstikkingsgevaar.
201,210,Household,Toilet paper,Page Sensitive voordeelpak,14.99,,,,,,,16 rollen,16 Stuks (piece),,
202,211,Household,Toilet paper,Page Aloe vera vochtig toiletpapier,2.9,,,,,,,38 stuks,1 Stuks (piece),,
203,212,Household,Toilet paper,AH Eco Toiletpapier sterk extra lang,2.25,,,,,,,4 stuks,4 Aantal,,Waarschuwing: verpakking buiten het bereik van kinderen houden in verband met mogelijk verstikkingsgevaar.
204,214,Household,Toilet paper,Page Sensitive vochtig toiletpapier,1.99,,,,,,,38 stuks,38 Stuks (piece),,
205,215,Household,Toilet paper,AH Keukenpapier sterk & absorberend decor,3.19,,,,,,,2 stuks,309 Gram,,Waarschuwing: verpakking buiten bereik van kinderen houden i.v.m. mogelijk verstikkingsgevaar.
206,217,Household,Toilet paper,Page Compleet schoon vochtig toiletpapier,1.99,,,,,,,38 stuks,1 Stuks (piece),,
207,218,Household,Toilet paper,AH Toiletpapier 2-laags grootverpakking,6.99,,,,,,,24 stuks,24 Aantal,,Waarschuwing: verpakking buiten het bereik van kinderen houden in verband met mogelijk verstikkingsgevaar.
208,219,Household,Toilet paper,AH Eco Toiletpapier sterk,2.99,,,,,,,8 stuks,8 Aantal,,Waarschuwing: verpakking buiten het bereik van kinderen houden in verband met mogelijk verstikkingsgevaar.
209,221,Household,Toilet paper,AH Toiletpapier extra zacht & sterk,4.85,,,,,,,9 stuks,9 Aantal,,Waarschuwing: verpakking buiten het bereik van kinderen houden in verband met mogelijk verstikkingsgevaar.
210,223,Household,Toilet paper,Page Compleet schoon,15.99,,,,,,,24 rollen,24 Stuks (piece),,
211,224,Household,Toilet paper,AH Vochtig toiletpapier soft,1.49,,,1.0,,,,40 stuks,40 Aantal,,AH Vochtig toiletpapier soft is gewoon door te spoelen. Gebruik echter per keer 1 velletje.
212,226,Household,Toilet paper,AH Zacht & sterk toiletpapier 3-laags,3.95,,,,,,,9 rollen,9 Aantal,,Waarschuwing: verpakking buiten het bereik van kinderen houden in verband met mogelijk verstikkingsgevaar.
213,228,Household,Toilet paper,AH Vochtig toiletpapier alo vera,1.49,,,1.0,,,,40 stuks,40 Aantal,,AH Vochtig toiletpapier aloë vera is gewoon door te spoelen. Gebruik echter per keer 1 velletje.
214,230,Household,Toilet paper,AH Extra zacht en extra sterk toiletpapier,8.59,,,,,,,16 rollen,16 Stuks (piece),,
215,231,Household,"Detergents, fabric softeners",Robijn Wasmiddel collection color spa sensation,12.99,,,,,,,19 wasbeurten,19 Gebruik. 665 Milliliter,,"Standaard was 4-5kg = 35ml. Grote of sterk bevuilde was 6-8kg = 52ml. Handwas 5 liter = 17ml. Wastips: Voor alle waterhardheden gebruik doseeradvies zoals hiernaast is weergegeven. Voor alle bonte was op 15-30-40 ⁰C. Lees het wasetiket in de kleding. Licht- en donkergekleurd wasgoed niet samen wassen. • Nieuwe gekleurde kleding eerst apart wassen, of controleren op kleurafgifte. Dit wasmiddel kunt u voor alle textielsoorten gebruiken, behalve voor wol en zijde."
216,233,Household,"Detergents, fabric softeners",Ariel Color & style waspoeder,10.19,,,,,,,17 wasbeurten,1.105 Kilogram,,Veroorzaakt ernstige oogirritatie
217,235,Household,"Detergents, fabric softeners",Robijn Vloeibaar wasmiddel beautiful mystery,11.89,,,,,,,19 wasbeurten,19 Gebruik. 665 Milliliter,,"Standaard was 4-5kg = 35ml. Grote of sterk bevuilde was 6-8kg = 52ml.
Handwas 5 Liter = 17ml. Wastips: Gebruik het doseeradvies voor alle waterhardheden. Voor alle zwarte en gekleurde was op 15-30-40 ⁰C. Lees het wasetiket in de kleding. Licht- en donkergekleurd wasgoed niet samen wassen. Nieuwe gekleurde kleding eerst apart wassen, of controleren op kleurafgifte. • Dit wasmiddel kunt u voor alle textielsoorten gebruiken, behalve voor wol en zijde. Veroorzaakt ernstige oogirritatie. Kan een allergische huidreactie veroorzaken. Schadelijk voor in het water levende organismen, met langdurige gevolgen. Beschermende handschoenen dragen. BIJ CONTACT MET DE OGEN: Voorzichtig afspoelen met water gedurende een aantal minuten. Contactlenzen verwijderen, indien mogelijk. Blijven spoelen. BIJ CONTACT MET DE HUID: Met veel water wassen."
218,237,Household,"Detergents, fabric softeners",Fleuril Color renew wasmiddel vloeibaar kleur,7.69,,,,,,,22 wasbeurten,22 Gebruik. 1.32 Liter,,"5-15%: anionogene oppervlakteactieve stoffen,< 5%: niet-ionogene oppervlakteactieve stoffen,zeep,Andere ingrediënten: Conserveringsmiddel,parfums,enzymen,Citronellol,Hexyl cinnamal,Benzisothiazolinone,Methylisothiazolinone"
219,240,Household,"Detergents, fabric softeners",Lenor Geurparels Zeebries,5.99,,,,,,,"154 gNormale prijs per KG € 38,90",157 Gram,,"Ingrediënten: Parfums, Coumarin, Geraniol, Limonene, Linalool"
220,241,Household,"Detergents, fabric softeners",Robijn Wasverzachter blossom,5.99,,,,,,,30 wasbeurten,30 Gebruik. 750 Milliliter,,
221,242,Household,"Detergents, fabric softeners",Neutral Wasmiddel colour sensitive skin,6.89,,,,,,,20 wasbeurten,20 Gebruik. 1 Liter,,
222,243,Household,"Detergents, fabric softeners",Robijn Morgenfris droogtrommeldoekjes,3.69,,,,,,,20 stuks,20 Stuks (piece),,
223,246,Household,"Detergents, fabric softeners",AH Wasmiddel dubbel geconcentreerd kleur,3.39,,,1.0,,,,"1 lPrijs per LT € 3,39",28 Gebruik. 1000 Milliliter,,"AH Vloeibaar wasmiddel kleur bevat o.a. de volgende  Ingrediënten: Anionogene oppervlakteactieve stoffen 15% - 30%. Niet-ionogene oppervlakteactieve stoffen 5% - 15%. Zeep <5%. Enzymen, Parfums (CITRONELLOL, GERANIOL, LIMONENE), Conserveringsmiddelen (PHENOXYETHANOL, SODIUM PYRITHIONE, BENZISOTHIAZOLINONE)."
224,249,Household,"Detergents, fabric softeners",Robijn Wasverzachter pink sensation,5.49,,,,,,,30 wasbeurten,750 Milliliter,,
225,250,Household,"Detergents, fabric softeners",Robijn Wasverzachter spa sensation,5.99,,,,,,,30 wasbeurten,750 Milliliter,,
226,252,Household,"Detergents, fabric softeners",Ariel All-in-1 pods original clean & fresh,22.99,,,,,,,39 wasbeurten,38 Aantal. 38 Stuks (piece). 847.4 Gram,,1: Leg de PODS® achteraan in de lege wastrommel. 2: Leg de kleding boven op de PODS®. In een koele en droge plaats bewaren.
227,254,Household,"Detergents, fabric softeners",Robijn Color paradise secret wasmiddel,11.99,,,,,,,19 wasbeurten,19 Gebruik. 665 Milliliter,,"Standaard was 4-5kg = 35ml. Grote of sterk bevuilde was 6-8kg = 52ml. Handwas 5 liter = 17ml.  Wastips: Voor alle waterhardheden gebruik doseeradvies zoals hiernaast is weergegeven. Voor alle bonte was op 15-30-40 ⁰C. Lees het wasetiket in de kleding. Licht- en donkergekleurd wasgoed niet samen wassen. • Nieuwe gekleurde kleding eerst apart wassen, of controleren op kleurafgifte. Dit wasmiddel kunt u voor alle textielsoorten gebruiken, behalve voor wol en zijde. Gebruik hiervoor Robijn Wol & Fijn."
228,256,Household,"Detergents, fabric softeners",Robijn Wasverzachter beautiful mystery,5.99,,,,,,,30 wasbeurten,30 Gebruik. 750 Milliliter,,"Machinewas: 25ml 4-5 kg, voor extra zacht wasgoed 35 ml 4-5kg, 55 ml 6-7kg. Handwas: 18 ml 10L"
229,257,Household,"Detergents, fabric softeners",Robijn Wasverzachter met milde zwitsal geur,5.79,,,,,,,30 wasbeurten,750 Milliliter,,
230,258,Household,"Detergents, fabric softeners",Ariel All-in-1 pods color clean & fresh,22.99,,,,,,,39 wasbeurten,38 Aantal. 38 Stuks (piece). 801.8 Gram,,1: Leg de PODS® achteraan in de lege wastrommel. 2: Leg de kleding boven op de PODS®. In een koele en droge plaats bewaren.
231,260,Household,"Detergents, fabric softeners",AH Wasverzachter wilde rozen,1.59,,,,,,,30 wasbeurten,30 Gebruik. 750 Milliliter,,"AH Wasverzachter wilde rozen bevat o.a. de volgendeIngrediënten:Kationogene oppervlakteactieve stoffen 5%-15%.Parfums (LINALOOL, HEXYL CINNAMAL, ALPHA-ISOMETHYL IONONE, CITRONELLOL, GERANIOL, LIMONENE), Conserveringsmiddel (SODIUM BENZOATE)."
232,261,Household,"Detergents, fabric softeners",AH Wasverzachter Lentefris,1.59,,,,,,,30 wasbeurten,30 Gebruik. 750 Milliliter,,"AH Wasverzachter lentefris bevat o.a. de volgende Ingrediënten: Kationogene oppervlakteactieve stoffen 5%-15%. Parfums (AMYL CINNAMAL, BENZYL SALICYLATE, GERANIOL, HEXYL CINNAMAL, ALPHA-ISOMETHYL IONONE, BENZYL ALCOHOL), Conserveringsmiddel (SODIUM BENZOATE)."
233,262,Household,"Detergents, fabric softeners",Robijn Wasmiddel stralend wit,9.39,,,,,,,20 wasbeurten,20 Gebruik. 1 Liter,,"Dosering: 1 was = 50 ml.  Handwas: 5 liter = 25 ml.  Deze dosering geldt bij zachte/gemiddelde waterhardheid. Voeg 15ml meer toe voor sterker bevuilde was of in het geval van hard water.  GEBRUIKSAANWIJZING: Voor alle witte was op 30-40-60°C. Lees het wasetiket in de kleding. Licht- en donkergekleurd wasgoed niet samen wassen. Moeilijke vlekken voorbehandelen. Dit wasmiddel kunt u voor alle textielsoorten gebruiken, behalve voor wol en zijde. Gebruik hiervoor Robijn Wol en Fijn."
234,263,Household,"Detergents, fabric softeners",Robijn Wasverzachter passiebloem & bergamot,5.49,,,,,,,30 wasbeurten,750 Milliliter,,
235,264,Household,"Detergents, fabric softeners",Robijn Wasmiddel pink sensation,7.69,,,,,,,20 wasbeurten,20 Gebruik. 1 Liter,,"Dosering: 1 was = 50 ml.  Handwas: 5 liter = 25 ml.  Deze dosering geldt bij zachte/gemiddelde waterhardheid. Voeg 15ml meer toe voor sterker bevuilde was of in het geval van hard water.  GEBRUIKSAANWIJZING: Voor alle bonte en gekleurde was op 15-30-40°C. Lees het wasetiket in de kleding. Licht- en donkergekleurd wasgoed niet samen wassen. Nieuwe gekleurde kleding eerst apart wassen, of controleren op kleurafgifte. Dit wasmiddel kunt u voor alle textielsoorten gebruiken, behalve voor wol en zijde. Gebruik hiervoor Robijn Wol en Fijn."
236,265,Household,"Detergents, fabric softeners",Robijn 3-in-1 Wascapsules color,8.9,,,,,,,15 wasbeurten,15 Gebruik. 405 Gram,,
237,268,Household,"Detergents, fabric softeners",AH Waspoeder kleur,4.29,,,1.0,,,,30 wasbeurten,30 Gebruik. 2.025 Kilogram,,"AH Waspoeder kleur bevat o.a. de volgendeIngrediënten: Zeolieten >30%.Anionogene oppervlakteactieve stoffen 5%-15%. Niet-ionogene oppervlakteactieve stoffen, Polycarboxylaten, Fosfonaten <5%.Enzymen, Parfums (BUTYLPHENYL METHYLPROPIONAL, CITRONELLOL, BENZYL ALCOHOL, LIMONENE, BENZYL SALICYLATE, HYDROXYISOHEXYL 3-CYCLOHEXENE CARBOXALDEHYDE)."
238,271,Household,"Detergents, fabric softeners",Robijn Wasmiddel specials wol & fijn,7.69,,,,,,,18 wasbeurten,18 Gebruik. 720 Milliliter,,
239,273,Household,"Detergents, fabric softeners",Robijn Vloeibaar wasmiddel color,19.59,,,,,,,34 wasbeurten,34 Gebruik. 1.19 Liter,,
240,274,Household,"Detergents, fabric softeners",Robijn Wasverzachter paradise secret,5.99,,,,,,,30 wasbeurten,750 Milliliter,,
241,276,Household,"Detergents, fabric softeners",Robijn Klein & krachtig stralend wit wasmiddel,11.49,,,,,,,19 wasbeurten,19 Gebruik. 665 Milliliter,,"Voor alle water hardheden, gebruik bovenstaand doseringsadvies.  Voor alle witte was op 15-30-40-60°C.  Lees het wasetiket in de kleding.  Licht- en donkergekleurd wasgoed niet samen wassen.  Nieuwe gekleurde kleding eerst apart wassen,  of controleren op kleurafgifte.  Dit wasmiddel kunt u voor alle textielsoorten  gebruiken, behalve voor wol en zijde.  Gebruik hiervoor Robijn Wol & Fijn.  Voorwassen is met nodig."
242,277,Household,"Detergents, fabric softeners",Robijn Wasverzachter puur & zacht,4.19,,,,,,,30 wasbeurten,750 Milliliter,,
243,278,Household,"Detergents, fabric softeners",Robijn Wasverzachter jasmijn & sandelhout,3.89,,,,,,,30 wasbeurten,750 Milliliter,,
244,279,Household,"Detergents, fabric softeners",Robijn Klein & krachtig black velvet wasmiddel,11.29,,,,,,,19 wasbeurten,19 Gebruik. 665 Milliliter,,
245,280,Household,"Detergents, fabric softeners",Robijn Vloeibaar wasmiddel color,7.69,,,,,,,20 wasbeurten,20 Gebruik. 1 Liter,,"Dosering: 1 was = 50 ml.  Handwas: 5 liter = 25 ml.  Deze dosering geldt bij zachte/gemiddelde waterhardheid. Voeg 15ml meer toe voor sterker bevuilde was of in het geval van hard water.  GEBRUIKSAANWIJZING: Voor alle bonte en gekleurde was op 15-30-40°C. Lees het wasetiket in de kleding. Licht- en donkergekleurd wasgoed niet samen wassen. Nieuwe gekleurde kleding eerst apart wassen, of controleren op kleurafgifte. Dit wasmiddel kunt u voor alle textielsoorten gebruiken, behalve voor wol en zijde. Gebruik hiervoor Robijn Wol en Fijn."
246,281,Household,"Detergents, fabric softeners",AH Wasmiddel kleur,3.69,,,1.0,,,,"1,1 lPrijs per LT € 3,35",20 Gebruik. 1.1 Liter,,"AH Vloeibaar wasmiddel kleur bevat o.a. de volgende  Ingrediënten: Anionogene oppervlakteactieve stoffen 15% - 30%. Niet-ionogene oppervlakteactieve stoffen 5% - 15%. Zeep <5%. Enzymen, Parfums (CITRONELLOL, GERANIOL, LIMONENE), Conserveringsmiddelen (PHENOXYETHANOL, SODIUM PYRITHIONE, BENZISOTHIAZOLINONE)."
247,284,Household,"Detergents, fabric softeners",Color Reus Wasmiddel vloeibaar gel kleur,8.19,,,,,,,20 wasbeurten,20 Gebruik. 1 Liter,,"5-15%: anionogene oppervlakteactieve stoffen,< 5%: niet-ionogene oppervlakteactieve stoffen,zeep,fosfonaten,Andere ingrediënten: Conserveringsmiddel,parfums,enzymen,Hexyl cinnamal,Benzisothiazolinone,Methylisothiazolinone"
248,286,Household,"Detergents, fabric softeners",Robijn Color vloeibaar wasmiddel,11.19,,,,,,,19 wasbeurten,19 Gebruik. 665 Milliliter,,
249,287,Household,"Detergents, fabric softeners",Ariel All-in-1 pods color clean & fresh,10.29,,,,,,,15 wasbeurten,15 Aantal. 15 Stuks (piece). 316.5 Gram,,1: Leg de PODS® achteraan in de lege wastrommel. 2: Leg de kleding boven op de PODS®. In een koele en droge plaats bewaren.
250,289,Household,"Detergents, fabric softeners",Robijn Wasverzachter morgenfris,3.79,,,,,,,30 wasbeurten,30 Gebruik. 750 Milliliter,,Machinewas: 25ml 4-5kg. Voor extra zacht wasgoed 35ml 4-5kg. 55ml 6-7kg. Handwas 18ml 10L. Gebruiksaanwijzing: Schenk direct in de doseerlade van je wasmachine. Was en droog je handen na gebruik. Schenk niet direct op het wasgoed. Verdunnen is niet nodig.
